index,sentiment_polarity_blob
23890098,0.2
31186339,0.0452610693400167
20663735,0.04954954954954956
2231378,0.03054998514557338
595909,0.06391293891293891
5272176,-0.10567632850241547
1952976,0.02583949615199616
24225279,0.06164023960535588
2462689,0.03796446608946608
20532852,-0.27499999999999997
15401493,0.09820894126449681
18188932,-0.17777777777777778
2940516,0.2777777777777778
1335380,0.0265431407672787
1480747,0.07073166732257642
24448645,-0.125
15072401,0.13731060606060608
4018288,0.13604166666666664
4596602,0.039658119658119655
15224586,0.12803030303030302
15585766,0.03590067340067339
1760737,-0.02361111111111111
29062594,0.16666666666666666
29326153,-0.0875
9252321,-0.08375946969696971
8388648,0.18079710144927535
10644072,0.09291001619245894
13455076,-0.0023809523809523846
33269085,0.21969696969696972
2254491,0.09374999999999997
447194,0.045686274509803934
24165951,0.0
18549958,-0.1619047619047619
12978934,-0.0050000000000000105
8471210,-0.060703637447823505
1925869,-0.12127525252525255
10799612,0.1671014492753623
3150865,0.0853968253968254
20591333,0.11875000000000002
28238240,-0.0625
5414895,0.09607566346696779
17124781,-0.10910996760053361
5425205,0.02606481481481482
28207941,0.0
14330027,0.2659090909090909
4356664,0.20227272727272727
19174305,0.07386904761904763
33417831,-0.04696969696969697
2408359,0.04
1838882,-0.061458333333333344
25755313,0.0
10016997,-0.0030612244897959156
8153846,-0.21000000000000002
24486071,0.5
4466226,-0.02443181818181818
27975390,0.0
6167400,-0.09500000000000001
17711304,0.03598484848484848
18392317,0.07575757575757575
15161056,0.020053798858146687
21500407,0.15361142480707696
3459677,-0.057638888888888885
34420857,0.11499999999999996
18369853,0.0784735283873215
529276,-0.01607142857142857
20631892,0.07777777777777777
24577134,0.4193181818181818
32556450,0.3125
455089,-0.12465277777777782
23266463,0.13383572567783092
35779717,-0.011994047619047618
23299845,-0.14427083333333332
226664,0.05723320158102767
25113407,-0.19791666666666669
27403920,0.1445316257816258
2524925,0.12108843537414965
657446,0.08562081857536402
1591973,-0.03245310245310245
12383757,0.0
